cell_line,treatment,replicate,Assay,time,Ct,Norm2ref
G,Baseline,4,FBLN1,96.0,18.94592,5.52067869729
G,Baseline,4,FBN1,0.0,22.68872,0.317319175806
G,Baseline,4,FBN1,96.0,21.80002,0.763524120435
G,Baseline,4,FGF2,0.0,26.39712,0.0242748570815
G,Baseline,4,FGF2,96.0,26.9687,0.0212273139625
G,Baseline,4,FN1,0.0,17.03831,15.9381979133
G,Baseline,4,FN1,96.0,18.2387,9.01336390361
G,Baseline,4,GADD45B,0.0,26.24641,0.0269478990844
G,Baseline,4,GADD45B,96.0,27.75559,0.0123031848771
G,Baseline,4,GUSB,0.0,26.94646,0.0165878028052
G,Baseline,4,GUSB,96.0,26.79718,0.0239071445946
G,Baseline,4,HAS2,0.0,29.43424,0.00295728010264
G,Baseline,4,HAS2,96.0,27.74292,0.0124117094403
G,Baseline,4,ID1,0.0,30.52212,0.00139125888074
G,Baseline,4,ID1,96.0,29.70373,0.00318837191048
G,Baseline,4,IL1A,96.0,31.1366,0.0011809516695
G,Baseline,4,IL6,0.0,29.09659,0.00373710447554
G,Baseline,4,IL6,96.0,29.86501,0.00285114205863
G,Baseline,4,ITGA1,0.0,27.53717,0.0110145671546
G,Baseline,4,ITGA1,96.0,27.207,0.0179953208935
G,Baseline,4,ITGA2,0.0,27.21869,0.0137353417036
G,Baseline,4,ITGA2,96.0,27.04971,0.0200682084504
G,Baseline,4,JUN,0.0,24.0674,0.122031593726
G,Baseline,4,JUN,96.0,24.21249,0.143415776192
G,Baseline,4,JUNB,0.0,27.42678,0.011890445765
G,Baseline,4,JUNB,96.0,27.90055,0.0111270551844
G,Baseline,4,LARP6,0.0,25.42667,0.0475654096029
G,Baseline,4,LARP6,96.0,25.99452,0.0417015737218
G,Baseline,4,LOXL1,0.0,24.70956,0.0781920971286
G,Baseline,4,LOXL1,96.0,23.81862,0.188435885189
G,Baseline,4,LOXL2,0.0,25.94913,0.0331142641983
G,Baseline,4,LOXL2,96.0,26.63984,0.0266619412897
G,Baseline,4,LTBP2,0.0,23.66359,0.161447455883
G,Baseline,4,LTBP2,96.0,24.37494,0.128142916718
G,Baseline,4,MMP1,0.0,20.19549,1.78662469954
G,Baseline,4,MMP1,96.0,25.19255,0.0727058690956
G,Baseline,4,MMP13,0.0,30.43261,0.00148031160718
G,Baseline,4,MMP13,96.0,28.84296,0.00579010665653
G,Baseline,4,MMP14,0.0,23.138,0.232407190756
G,Baseline,4,MMP14,96.0,22.54679,0.455011728735
G,Baseline,4,MMP2,0.0,20.81886,1.15979241803
G,Baseline,4,MMP2,96.0,20.71676,1.61776901993
G,Baseline,4,NOX4,0.0,29.07764,0.00378651566355
G,Baseline,4,NOX4,96.0,28.84347,0.00578806018625
G,Baseline,4,PDGFA,0.0,29.23555,0.00339393961501
G,Baseline,4,PDGFA,96.0,30.86327,0.0014272914137
G,Baseline,4,PMEPA1,0.0,29.7404,0.00239182344049
G,Baseline,4,PMEPA1,96.0,28.81819,0.00589037679671
G,Baseline,4,PPIA,0.0,21.82705,0.576613536962
G,Baseline,4,PPIA,96.0,22.66111,0.420347861599
G,Baseline,4,PPP3CA,0.0,25.78093,0.0372090305251
G,Baseline,4,PPP3CA,96.0,25.90836,0.0442679273961
G,Baseline,4,PSMD14,0.0,26.39002,0.0243946164745
G,Baseline,4,PSMD14,96.0,27.04425,0.0201443021638
G,Baseline,4,PTEN,0.0,25.63124,0.041277133953
G,Baseline,4,PTEN,96.0,25.42935,0.0617000572793
G,Baseline,4,RARA,0.0,27.99978,0.00799296569125
G,Baseline,4,RARA,96.0,27.66144,0.0131328663383
G,Baseline,4,RARG,0.0,25.67987,0.0399089632665
G,Baseline,4,RARG,96.0,25.94467,0.0431676880757
G,Baseline,4,RHOB,0.0,24.73357,0.0769015566556
G,Baseline,4,RHOB,96.0,24.82169,0.0940176635762
G,Baseline,4,SERPINE1,0.0,22.88918,0.276154322032
G,Baseline,4,SERPINE1,96.0,25.51893,0.0579854858247
G,Baseline,4,SERPINE2,0.0,21.86002,0.563585583057
G,Baseline,4,SERPINE2,96.0,23.70555,0.203798542494
G,Baseline,4,SKI,0.0,25.01148,0.0634272503886
G,Baseline,4,SKI,96.0,25.39371,0.0632432640547
G,Baseline,4,SKIL,0.0,26.87538,0.0174255332038
G,Baseline,4,SKIL,96.0,27.34032,0.0164068903786
G,Baseline,4,SMAD3,0.0,24.68063,0.0797758901724
G,Baseline,4,SMAD3,96.0,24.61851,0.108236247956
G,Baseline,4,SMAD7,0.0,28.71154,0.00488030359027
G,Baseline,4,SMAD7,96.0,28.69567,0.00641246889919
G,Baseline,4,SPARC,0.0,22.42481,0.381014184271
G,Baseline,4,SPARC,96.0,22.28839,0.54426291379
G,Baseline,4,TGFB1,0.0,25.8543,0.0353640327361
G,Baseline,4,TGFB1,96.0,26.92901,0.0218194060253
G,Baseline,4,TGFBR1,0.0,26.08808,0.030073708893
G,Baseline,4,TGFBR1,96.0,26.20149,0.0361283615455
G,Baseline,4,TGFBR2,0.0,23.78875,0.148031551675
G,Baseline,4,TGFBR2,96.0,24.23741,0.140959795252
G,Baseline,4,THBS1,0.0,20.81577,1.1622791523
G,Baseline,4,THBS1,96.0,21.45827,0.967608695188
G,Baseline,4,THBS2,0.0,23.38369,0.196015087831
G,Baseline,4,THBS2,96.0,23.12035,0.305748142455
G,Baseline,4,TIMP1,0.0,18.93658,4.275658451
G,Baseline,4,TIMP1,96.0,19.7665,3.12588702751
G,Baseline,4,TIMP3,0.0,22.14831,0.461504497327
G,Baseline,4,TIMP3,96.0,22.10249,0.619113420906
G,Baseline,4,TP53BP1,0.0,25.02838,0.0626885865643
G,Baseline,4,TP53BP1,96.0,25.22623,0.071028195262
G,Baseline,4,VCAN,0.0,24.72829,0.0771835179373
G,Baseline,4,VCAN,96.0,24.38614,0.127151962909
G,Baseline,4,VEGFA,0.0,26.90033,0.0171267665315
G,Baseline,4,VEGFA,96.0,26.51524,0.0290669929453
G,Baseline,4,VIM,0.0,17.36724,12.6888253254
G,Baseline,4,VIM,96.0,17.53091,14.721529249
G,Baseline,5,ACTA2,0.0,26.05253,0.0316300864596
G,Baseline,5,ACTA2,96.0,24.59755,0.1015902325
G,Baseline,5,ADAMTS1,0.0,26.65773,0.0207929938765
G,Baseline,5,ADAMTS1,96.0,27.30525,0.0155508107093
G,Baseline,5,ATP6AP1,0.0,24.43976,0.0967369799963
G,Baseline,5,ATP6AP1,96.0,24.54837,0.105113043106
G,Baseline,5,B2M,0.0,20.11336,1.94074599403
G,Baseline,5,B2M,96.0,20.02075,2.42440984217
G,Baseline,5,BGN,0.0,24.985,0.0662916655035
G,Baseline,5,BGN,96.0,25.49551,0.0545178925498
G,Baseline,5,BHLHE40,0.0,28.91022,0.00436365061642
G,Baseline,5,BHLHE40,96.0,28.70012,0.00591364602062
G,Baseline,5,CAV1,0.0,20.81751,1.19123769324
G,Baseline,5,CAV1,96.0,21.25431,1.03102091882
G,Baseline,5,CDKN2A,0.0,27.38282,0.0125789151058
G,Baseline,5,CDKN2A,96.0,27.09848,0.0179472125904
G,Baseline,5,CDKN2B,0.0,32.38333,0.000392952161923
G,Baseline,5,CDKN2B,96.0,29.14084,0.00435697818286
G,Baseline,5,COL1A1,0.0,22.41993,0.392303281865
G,Baseline,5,COL1A1,96.0,21.00872,1.22235522591
G,Baseline,5,COL1A2,0.0,21.82985,0.590545984941
G,Baseline,5,COL1A2,96.0,20.57383,1.65238927852
G,Baseline,5,COL4A1,0.0,26.56606,0.0221570758988
G,Baseline,5,COL4A1,96.0,25.87015,0.042049533471
G,Baseline,5,COL5A1,0.0,29.94692,0.00212702294208
G,Baseline,5,COL5A1,96.0,28.07247,0.00913685644994
G,Baseline,5,CTGF,0.0,25.91859,0.0347072605961
G,Baseline,5,CTGF,96.0,26.21157,0.0331881864023
G,Baseline,5,DCN,0.0,20.38154,1.61153029489
G,Baseline,5,DCN,96.0,19.29121,4.01993898567
G,Baseline,5,ELN,0.0,33.23437,0.000217846764944
G,Baseline,5,ELN,96.0,30.01663,0.00237435867747
G,Baseline,5,ENG,0.0,24.29206,0.107165416332
G,Baseline,5,ENG,96.0,24.72557,0.0929638484891
G,Baseline,5,ETS1,0.0,27.86227,0.00902223956658
G,Baseline,5,ETS1,96.0,27.08871,0.0180691644405
G,Baseline,5,FBLN1,0.0,19.41928,3.13984057786
G,Baseline,5,FBLN1,96.0,18.45567,7.17368105792
G,Baseline,5,FBN1,0.0,23.07383,0.249332233329
G,Baseline,5,FBN1,96.0,21.87441,0.670808839212
G,Baseline,5,FGF2,0.0,27.3532,0.0128398424436
G,Baseline,5,FGF2,96.0,26.56112,0.0260470465189
G,Baseline,5,FN1,0.0,16.91945,17.759527698
G,Baseline,5,FN1,96.0,17.98657,9.93013688014
G,Baseline,5,GADD45B,0.0,25.72217,0.0397693642471
G,Baseline,5,GADD45B,96.0,27.63368,0.0123847074878
G,Baseline,5,GUSB,0.0,26.65314,0.0208592530813
G,Baseline,5,GUSB,96.0,26.31449,0.0309030620209
G,Baseline,5,HAS2,0.0,28.2873,0.00671997373524
G,Baseline,5,HAS2,96.0,27.92056,0.0101514076565
G,Baseline,5,ID1,0.0,31.75091,0.000609139934612
G,Baseline,5,ID1,96.0,30.36488,0.00186514512457
G,Baseline,5,IL6,0.0,28.89446,0.00441158044996
G,Baseline,5,IL6,96.0,30.59149,0.00159402901409
G,Baseline,5,ITGA1,0.0,26.91059,0.0174501265545
G,Baseline,5,ITGA1,96.0,26.62231,0.0249653960591
G,Baseline,5,ITGA2,0.0,27.42082,0.0122519170067
G,Baseline,5,ITGA2,96.0,26.66615,0.0242181689859
G,Baseline,5,JUN,0.0,24.03105,0.12841817529
G,Baseline,5,JUN,96.0,23.6291,0.198785386054
G,Baseline,5,JUNB,0.0,27.33663,0.0129881639353
G,Baseline,5,JUNB,96.0,27.69766,0.0118474764582
G,Baseline,5,LARP6,0.0,25.54176,0.0450668776357
G,Baseline,5,LARP6,96.0,25.52597,0.0533789080891
G,Baseline,5,LOXL1,0.0,24.85849,0.0723672775916
G,Baseline,5,LOXL1,96.0,24.2523,0.129057295614
G,Baseline,5,LOXL2,0.0,26.27343,0.0271395631632
G,Baseline,5,LOXL2,96.0,26.99411,0.0192936994003
G,Baseline,5,LTBP2,0.0,23.5513,0.179079401845
G,Baseline,5,LTBP2,96.0,23.87203,0.167979094834
G,Baseline,5,MMP1,0.0,19.89046,2.26500040719
G,Baseline,5,MMP1,96.0,24.00277,0.153425863093
G,Baseline,5,MMP13,0.0,30.07751,0.0019429457164
G,Baseline,5,MMP13,96.0,29.62723,0.00311005024682
G,Baseline,5,MMP14,0.0,23.32632,0.209301029014
G,Baseline,5,MMP14,96.0,22.28707,0.503936410996
G,Baseline,5,MMP2,0.0,20.39249,1.5993451427
G,Baseline,5,MMP2,96.0,20.2665,2.04469209035
G,Baseline,5,NOX4,0.0,32.38392,0.000392791494305
G,Baseline,5,NOX4,96.0,28.82517,0.00542264937303
G,Baseline,5,PDGFA,0.0,30.70777,0.00125525945711
G,Baseline,5,PDGFA,96.0,28.94898,0.00497669470989
G,Baseline,5,PMEPA1,0.0,28.83247,0.00460526952909
G,Baseline,5,PMEPA1,96.0,28.43651,0.0070992070409
G,Baseline,5,PPIA,0.0,22.07208,0.499269717442
G,Baseline,5,PPIA,96.0,22.65755,0.389807459645
G,Baseline,5,PPP3CA,0.0,25.53948,0.0451381565371
G,Baseline,5,PPP3CA,96.0,25.5481,0.0525663584129
G,Baseline,5,PSMD14,0.0,25.97227,0.0334395978956
G,Baseline,5,PSMD14,96.0,26.63059,0.0248225235769
G,Baseline,5,PTEN,0.0,25.6123,0.0429163535136
G,Baseline,5,PTEN,96.0,25.51322,0.0538527416425
G,Baseline,5,RARA,0.0,28.62941,0.00530129782986
G,Baseline,5,RARA,96.0,28.11173,0.00889156820278
G,Baseline,5,RARG,0.0,25.63152,0.0423484010708
G,Baseline,5,RARG,96.0,25.18018,0.0678364086738
G,Baseline,5,RHOB,0.0,24.46249,0.0952248096829
G,Baseline,5,RHOB,96.0,24.5528,0.104790773621
G,Baseline,5,SERPINE1,0.0,22.86082,0.289001985533
G,Baseline,5,SERPINE1,96.0,25.59084,0.0510319154805
G,Baseline,5,SERPINE2,0.0,21.88112,0.569927894096
G,Baseline,5,SERPINE2,96.0,23.04004,0.299026159313
G,Baseline,5,SKI,0.0,24.73327,0.0789291109758
G,Baseline,5,SKI,96.0,24.66303,0.0970824013492
G,Baseline,5,SKIL,0.0,27.00795,0.0163113647947
G,Baseline,5,SKIL,96.0,26.6036,0.025291275444
G,Baseline,5,SMAD3,0.0,24.72057,0.0796269886996
G,Baseline,5,SMAD3,96.0,24.59799,0.101559253752
G,Baseline,5,SMAD7,0.0,29.3006,0.0033291539679
G,Baseline,5,SMAD7,96.0,28.49487,0.00681776035326
G,Baseline,5,SPARC,0.0,22.39144,0.400127394262
G,Baseline,5,SPARC,96.0,22.37522,0.474067239673
G,Baseline,5,TGFB1,0.0,26.43976,0.0241842449991
G,Baseline,5,TGFB1,96.0,26.40086,0.0291072752504
G,Baseline,5,TGFBR1,0.0,25.16587,0.0584805751217
G,Baseline,5,TGFBR1,96.0,25.40551,0.0580272192402
G,Baseline,5,TGFBR2,0.0,24.04846,0.126877777467
G,Baseline,5,TGFBR2,96.0,24.14862,0.138673459543
G,Baseline,5,THBS1,0.0,20.87884,1.14165861263
G,Baseline,5,THBS1,96.0,21.70065,0.756668663716
G,Baseline,5,THBS2,0.0,22.49479,0.372466172251
G,Baseline,5,THBS2,96.0,22.5243,0.427525863434
G,Baseline,5,TIMP1,0.0,18.58847,5.58478332747
G,Baseline,5,TIMP1,96.0,19.10106,4.58627735485
G,Baseline,5,TIMP3,0.0,22.71313,0.320154747724
G,Baseline,5,TIMP3,96.0,22.17484,0.544703712217
G,Baseline,5,TP53BP1,0.0,25.25123,0.0551208256959
G,Baseline,5,TP53BP1,96.0,25.01263,0.0761904298286
G,Baseline,5,VCAN,0.0,24.12632,0.120211873864
G,Baseline,5,VCAN,96.0,23.88261,0.166751726569
G,Baseline,5,VEGFA,0.0,27.19022,0.0143754538007
G,Baseline,5,VEGFA,96.0,26.69398,0.0237554707179
G,Baseline,5,VIM,0.0,17.07424,15.9527286773
G,Baseline,5,VIM,96.0,17.17448,17.4348688231
G,Baseline,6,ACTA2,0.0,25.53465,0.0484690864428
G,Baseline,6,ACTA2,96.0,24.56184,0.178368766925
G,Baseline,6,ADAMTS1,0.0,25.66392,0.0443149931564
G,Baseline,6,ADAMTS1,96.0,27.5539,0.0224191426939
G,Baseline,6,ATP6AP1,0.0,24.67424,0.0879982534758
G,Baseline,6,ATP6AP1,96.0,25.18416,0.115872885791
G,Baseline,6,B2M,0.0,20.43281,1.66445365504
G,Baseline,6,B2M,96.0,21.0528,2.03069690078
G,Baseline,6,BGN,0.0,24.73611,0.0843042223848
G,Baseline,6,BGN,96.0,25.85723,0.0726720755339
G,Baseline,6,BHLHE40,0.0,29.59137,0.00291253015204
G,Baseline,6,BHLHE40,96.0,28.98102,0.00833706281714
G,Baseline,6,CAV1,0.0,20.71971,1.36428844687
G,Baseline,6,CAV1,96.0,21.87626,1.14751651811
G,Baseline,6,CDKN2A,0.0,26.04636,0.0339957616001
G,Baseline,6,CDKN2A,96.0,27.49051,0.0234261701106
G,Baseline,6,CDKN2B,0.0,32.35164,0.000429879132672
G,Baseline,6,CDKN2B,96.0,29.8793,0.004473050994
G,Baseline,6,COL1A1,0.0,22.64528,0.359130154768
G,Baseline,6,COL1A1,96.0,21.95479,1.08672350399
G,Baseline,6,COL1A2,0.0,21.69818,0.692400513962
G,Baseline,6,COL1A2,96.0,21.384,1.61415030101
G,Baseline,6,COL4A1,0.0,26.93681,0.0183388718362
G,Baseline,6,COL4A1,96.0,27.06971,0.0313599032964
G,Baseline,6,COL5A1,0.0,30.52745,0.00152223699271
G,Baseline,6,COL5A1,96.0,29.92703,0.00432748615978
G,Baseline,6,CTGF,0.0,26.44547,0.025779868246
G,Baseline,6,CTGF,96.0,27.23792,0.0279086262207
G,Baseline,6,DCN,0.0,19.15713,4.0298571544
G,Baseline,6,DCN,96.0,18.61143,11.0298779422
G,Baseline,6,ELN,96.0,30.87569,0.00224212887588
G,Baseline,6,ENG,0.0,24.60063,0.0926046662061
G,Baseline,6,ENG,96.0,25.37114,0.101787684389
G,Baseline,6,ETS1,0.0,28.29605,0.0071482643386
G,Baseline,6,ETS1,96.0,27.88132,0.017867169606
G,Baseline,6,FBLN1,0.0,19.85837,2.47853683673
G,Baseline,6,FBLN1,96.0,19.07377,8.00557440588
G,Baseline,6,FBN1,0.0,22.71383,0.342465057862
G,Baseline,6,FBN1,96.0,22.30464,0.852714633942
G,Baseline,6,FGF2,0.0,26.499,0.0248408560298
G,Baseline,6,FGF2,96.0,27.34143,0.025976392893
G,Baseline,6,FN1,0.0,16.99364,18.053650777
G,Baseline,6,FN1,96.0,18.58649,11.2222100843
G,Baseline,6,GADD45B,0.0,26.21519,0.0302413991834
G,Baseline,6,GADD45B,96.0,28.31647,0.0132148597225
G,Baseline,6,GUSB,0.0,27.35279,0.0137451713367
G,Baseline,6,GUSB,96.0,26.62595,0.0426540020682
G,Baseline,6,HAS2,0.0,28.61062,0.00574785228167
G,Baseline,6,HAS2,96.0,27.90834,0.0175356524578
G,Baseline,6,ID1,0.0,31.2755,0.000906351762259
G,Baseline,6,ID1,96.0,31.89309,0.00110762475706
G,Baseline,6,IL6,0.0,30.15258,0.00197391926753
G,Baseline,6,IL6,96.0,28.39143,0.0125457707949
G,Baseline,6,ITGA1,0.0,28.9995,0.00438976279776
G,Baseline,6,ITGA1,96.0,28.86254,0.00905063618652
G,Baseline,6,ITGA2,0.0,27.25208,0.0147389616437
G,Baseline,6,ITGA2,96.0,27.10625,0.0305756063776
G,Baseline,6,JUN,0.0,24.37245,0.108473060848
G,Baseline,6,JUN,96.0,24.63586,0.169448047807
G,Baseline,6,JUNB,0.0,27.45061,0.0128440918798
G,Baseline,6,JUNB,96.0,28.20981,0.0142288701709
G,Baseline,6,LARP6,0.0,25.03239,0.0686531011611
G,Baseline,6,LARP6,96.0,25.72358,0.0797260454479
G,Baseline,6,LOXL1,0.0,24.43319,0.104000956404
G,Baseline,6,LOXL1,96.0,24.58778,0.175190314364
G,Baseline,6,LOXL2,0.0,26.67932,0.0219222350013
G,Baseline,6,LOXL2,96.0,27.92614,0.0173206264556
G,Baseline,6,LTBP2,0.0,23.87137,0.153518954927
G,Baseline,6,LTBP2,96.0,24.70577,0.161432719418
G,Baseline,6,MMP1,0.0,20.07465,2.13348016925
G,Baseline,6,MMP1,96.0,25.62736,0.0852246701521
G,Baseline,6,MMP13,0.0,31.44544,0.000805637635277
G,Baseline,6,MMP13,96.0,28.66239,0.0103975318959
G,Baseline,6,MMP14,0.0,23.36909,0.217451972515
G,Baseline,6,MMP14,96.0,22.9756,0.535580344592
G,Baseline,6,MMP2,0.0,20.6843,1.39818833199
G,Baseline,6,MMP2,96.0,21.04698,2.03890551496
G,Baseline,6,NOX4,0.0,29.38849,0.00335230400278
G,Baseline,6,NOX4,96.0,28.90958,0.00876029349797
G,Baseline,6,PDGFA,0.0,30.08904,0.00206279861983
G,Baseline,6,PDGFA,96.0,30.04515,0.0039872918451
G,Baseline,6,PMEPA1,0.0,28.69995,0.00540274647721
G,Baseline,6,PMEPA1,96.0,29.32337,0.00657590385382
G,Baseline,6,PPIA,0.0,21.92935,0.589886255994
G,Baseline,6,PPIA,96.0,23.14636,0.475795958
G,Baseline,6,PPP3CA,0.0,25.65212,0.0446789378926
G,Baseline,6,PPP3CA,96.0,26.43359,0.048737799347
G,Baseline,6,PSMD14,0.0,26.61553,0.022913294255
G,Baseline,6,PSMD14,96.0,27.84414,0.0183336128127
G,Baseline,6,PTEN,0.0,25.44651,0.0515225818601
G,Baseline,6,PTEN,96.0,26.29188,0.0537681230539
G,Baseline,6,RARA,0.0,29.10526,0.00407947354667
G,Baseline,6,RARA,96.0,28.34973,0.0129136883057
G,Baseline,6,RARG,0.0,25.83387,0.0393904224774
G,Baseline,6,RARG,96.0,26.35859,0.0513384988103
G,Baseline,6,RHOB,0.0,25.02394,0.0690563886992
G,Baseline,6,RHOB,96.0,25.29933,0.106982366021
G,Baseline,6,SERPINE1,0.0,22.90419,0.300131926912
G,Baseline,6,SERPINE1,96.0,26.42508,0.0490261377236
G,Baseline,6,SERPINE2,0.0,21.18643,0.987209854372
G,Baseline,6,SERPINE2,96.0,23.34242,0.41533717758
G,Baseline,6,SKI,0.0,24.92098,0.0741648139431
G,Baseline,6,SKI,96.0,25.84705,0.0731866804688
G,Baseline,6,SKIL,0.0,26.95795,0.0180721091648
G,Baseline,6,SKIL,96.0,27.01838,0.0324957514637
G,Baseline,6,SMAD3,0.0,25.0324,0.0686526252957
G,Baseline,6,SMAD3,96.0,25.42741,0.0978940456011
G,Baseline,6,SMAD7,0.0,30.01414,0.00217272108438
G,Baseline,6,SMAD7,96.0,28.82735,0.00927411235899
G,Baseline,6,SPARC,0.0,22.24087,0.475325827817
G,Baseline,6,SPARC,96.0,22.75648,0.623428027504
G,Baseline,6,TGFB1,0.0,25.93957,0.036607643062
G,Baseline,6,TGFB1,96.0,26.89907,0.035297380229
G,Baseline,6,TGFBR1,0.0,25.53619,0.0484173758825
G,Baseline,6,TGFBR1,96.0,26.13941,0.0597616967938
G,Baseline,6,TGFBR2,0.0,23.36666,0.217818545866
G,Baseline,6,TGFBR2,96.0,23.86559,0.289008718649
G,Baseline,6,THBS1,0.0,20.8304,1.26352893336
G,Baseline,6,THBS1,96.0,21.87245,1.15055098897
G,Baseline,6,THBS2,0.0,23.5041,0.198025579011
G,Baseline,6,THBS2,96.0,23.70147,0.323829185417
G,Baseline,6,TIMP1,0.0,18.68714,5.58175460979
G,Baseline,6,TIMP1,96.0,19.94724,4.36970207601
G,Baseline,6,TIMP3,0.0,22.26816,0.466419076421
G,Baseline,6,TIMP3,96.0,22.33717,0.833702704768
G,Baseline,6,TP53BP1,0.0,25.58825,0.0467013705828
G,Baseline,6,TP53BP1,96.0,25.76732,0.0773451651023
G,Baseline,6,VCAN,0.0,24.58184,0.093818659697
G,Baseline,6,VCAN,96.0,24.81326,0.149842099162
G,Baseline,6,VEGFA,0.0,27.56394,0.0118737438082
G,Baseline,6,VEGFA,96.0,27.8306,0.0185064876354
G,Baseline,6,VIM,0.0,17.3434,14.1669638625
G,Baseline,6,VIM,96.0,17.86424,18.5138742241
H,Baseline,1,ACTA2,0.0,26.59823,0.0318051626223
H,Baseline,1,ACTA2,96.0,25.56838,0.074580117032
H,Baseline,1,ADAMTS1,0.0,27.83105,0.0135326179551
H,Baseline,1,ADAMTS1,96.0,26.43236,0.0409769061306
H,Baseline,1,ATP6AP1,0.0,25.05487,0.0927033171656
H,Baseline,1,ATP6AP1,96.0,25.78824,0.0640381247261
H,Baseline,1,B2M,0.0,20.89907,1.65240207089
H,Baseline,1,B2M,96.0,20.6829,2.2044440656
H,Baseline,1,BGN,0.0,25.87597,0.0524710246522
H,Baseline,1,BGN,96.0,26.42338,0.0412327607653
H,Baseline,1,BHLHE40,0.0,29.04688,0.00582613470454
H,Baseline,1,BHLHE40,96.0,31.62902,0.0011173484416
H,Baseline,1,CAV1,0.0,21.36263,1.19831298613
H,Baseline,1,CAV1,96.0,22.39342,0.673567703962
H,Baseline,1,CDKN2A,0.0,26.9954,0.0241511345313
H,Baseline,1,CDKN2A,96.0,27.42498,0.0205935287591
H,Baseline,1,CDKN2B,0.0,31.58399,0.00100377022576
H,Baseline,1,CDKN2B,96.0,28.38953,0.0105529113113
H,Baseline,1,COL1A1,0.0,21.66154,0.974068254835
H,Baseline,1,COL1A1,96.0,21.63044,1.14303919229
H,Baseline,1,COL1A2,0.0,21.54382,1.05688233945
H,Baseline,1,COL1A2,96.0,21.47586,1.27231409487
H,Baseline,1,COL4A1,0.0,27.09291,0.0225727307992
H,Baseline,1,COL4A1,96.0,27.32947,0.0220030124989
H,Baseline,1,COL5A1,0.0,27.41957,0.0179990525057
H,Baseline,1,COL5A1,96.0,28.43604,0.0102181290465
H,Baseline,1,CTGF,0.0,29.31197,0.00484819947352
H,Baseline,1,CTGF,96.0,28.17185,0.0122715804173
H,Baseline,1,DCN,0.0,20.84569,1.71468643351
H,Baseline,1,DCN,96.0,19.49393,5.02591011991
H,Baseline,1,EGR2,96.0,31.97349,0.000880020572703
H,Baseline,1,ELN,0.0,31.0596,0.00144374811013
H,Baseline,1,ELN,96.0,29.6938,0.00427314761623
H,Baseline,1,ENG,0.0,24.60607,0.126531173729
H,Baseline,1,ENG,96.0,25.42337,0.08246609314
H,Baseline,1,ETS1,0.0,27.32627,0.019201525901
H,Baseline,1,ETS1,96.0,27.26048,0.0230807653016
H,Baseline,1,FBLN1,0.0,19.80028,3.53903191826
H,Baseline,1,FBLN1,96.0,19.34576,5.56952723701
H,Baseline,1,FBN1,0.0,22.3401,0.608586726406
H,Baseline,1,FBN1,96.0,21.99494,0.887842005
H,Baseline,1,FGF2,0.0,27.64823,0.0153608810121
H,Baseline,1,FGF2,96.0,27.15355,0.0248564637095
H,Baseline,1,FN1,0.0,18.27681,10.1740682586
H,Baseline,1,FN1,96.0,19.62291,4.59608306242
H,Baseline,1,GADD45B,0.0,28.47066,0.00868640402838
H,Baseline,1,GADD45B,96.0,28.82463,0.00780538154347
H,Baseline,1,GUSB,0.0,27.1164,0.0222081768729
H,Baseline,1,GUSB,96.0,26.57041,0.0372376249912
H,Baseline,1,HAS2,0.0,28.40274,0.00910512648071
H,Baseline,1,HAS2,96.0,27.86282,0.0152029475528
H,Baseline,1,ID1,0.0,28.24538,0.0101544419953
H,Baseline,1,ID1,96.0,29.17321,0.00613000884632
H,Baseline,1,IL6,0.0,28.27693,0.00993478714701
H,Baseline,1,IL6,96.0,27.69003,0.0171373146322
H,Baseline,1,ITGA1,0.0,28.75914,0.00711211700094
H,Baseline,1,ITGA1,96.0,27.86185,0.0152131727337
H,Baseline,1,ITGA2,0.0,28.76922,0.00706259837584
H,Baseline,1,ITGA2,96.0,28.23108,0.0117779712825
H,Baseline,1,JUN,0.0,25.33924,0.0761187021382
H,Baseline,1,JUN,96.0,25.27557,0.0913624324007
H,Baseline,1,JUNB,0.0,28.10052,0.011226988255
H,Baseline,1,JUNB,96.0,28.02266,0.0136085283622
H,Baseline,1,LARP6,0.0,25.33948,0.0761060404401
H,Baseline,1,LARP6,96.0,25.18497,0.0972838996681
H,Baseline,1,LOXL1,0.0,24.60624,0.126516264804
H,Baseline,1,LOXL1,96.0,24.49326,0.15713264806
H,Baseline,1,LOXL2,0.0,27.55341,0.0164043788017
H,Baseline,1,LOXL2,96.0,28.74259,0.00826210363079
H,Baseline,1,LTBP2,0.0,23.41894,0.288110625558
H,Baseline,1,LTBP2,96.0,23.81374,0.251664716832
H,Baseline,1,MMP1,0.0,23.47159,0.277785802985
H,Baseline,1,MMP1,96.0,28.37104,0.0106890309084
H,Baseline,1,MMP13,0.0,29.51448,0.00421326616433
H,Baseline,1,MMP13,96.0,28.57133,0.00930347157465
H,Baseline,1,MMP14,0.0,22.96114,0.395704334432
H,Baseline,1,MMP14,96.0,22.74976,0.526153213128
H,Baseline,1,MMP2,0.0,21.37726,1.18622260813
H,Baseline,1,MMP2,96.0,20.92382,1.86541273441
H,Baseline,1,PDGFA,96.0,31.081,0.00163365025854
H,Baseline,1,PMEPA1,0.0,28.80587,0.00688544099389
H,Baseline,1,PMEPA1,96.0,28.56604,0.0093376476852
H,Baseline,1,PPIA,0.0,22.37332,0.594733304804
H,Baseline,1,PPIA,96.0,23.02661,0.43428224338
H,Baseline,1,PPP3CA,0.0,25.85836,0.0531154277618
